soundName|personName|TRN/TST|soundPath|wrdPath|phnPath|txtPath|gender|region|age|recordDate|birthDate|height|race|education|prompt|start|end
sx242|MGK0|TRN|TIMIT/TRAIN/DR6/MEJL0/SX242.wav|TIMIT/TRAIN/DR6/MEJL0/SX242.wrd|TIMIT/TRAIN/DR6/MEJL0/SX242.phn|TIMIT/TRAIN/DR6/MEJL0/SX242.txt|M|Northern|22|02/20/86|11/16/63|187.96|WHT|BS |May I order a strawberry sundae after I eat|0|43623
sx422|MGK0|TRN|TIMIT/TRAIN/DR6/MEJL0/SX422.wav|TIMIT/TRAIN/DR6/MEJL0/SX422.wrd|TIMIT/TRAIN/DR6/MEJL0/SX422.phn|TIMIT/TRAIN/DR6/MEJL0/SX422.txt|M|Northern|22|02/20/86|11/16/63|187.96|WHT|BS |Once you finish greasing your chain, be sure to wash|0|48436
sx152|MGK0|TRN|TIMIT/TRAIN/DR6/MEJL0/SX152.wav|TIMIT/TRAIN/DR6/MEJL0/SX152.wrd|TIMIT/TRAIN/DR6/MEJL0/SX152.phn|TIMIT/TRAIN/DR6/MEJL0/SX152.txt|M|Northern|22|02/20/86|11/16/63|187.96|WHT|BS |Mosquitoes exist in warm, humid|0|40244
sx332|MGK0|TRN|TIMIT/TRAIN/DR6/MEJL0/SX332.wav|TIMIT/TRAIN/DR6/MEJL0/SX332.wrd|TIMIT/TRAIN/DR6/MEJL0/SX332.phn|TIMIT/TRAIN/DR6/MEJL0/SX332.txt|M|Northern|22|02/20/86|11/16/63|187.96|WHT|BS |Todd placed top priority on getting his bike|0|47514
sx62|MGK0|TRN|TIMIT/TRAIN/DR6/MEJL0/SX62.wav|TIMIT/TRAIN/DR6/MEJL0/SX62.wrd|TIMIT/TRAIN/DR6/MEJL0/SX62.phn|TIMIT/TRAIN/DR6/MEJL0/SX62.txt|M|Northern|22|02/20/86|11/16/63|187.96|WHT|BS |Any contributions will be greatly|0|43418
si692|MGK0|TRN|TIMIT/TRAIN/DR2/MMGK0/SI692.wav|TIMIT/TRAIN/DR2/MMGK0/SI692.wrd|TIMIT/TRAIN/DR2/MMGK0/SI692.phn|TIMIT/TRAIN/DR2/MMGK0/SI692.txt|M|Northern|22|02/20/86|11/16/63|187.96|WHT|BS |Why, said the teacher, art thou so|0|31232
si1322|MGK0|TRN|TIMIT/TRAIN/DR2/MMGK0/SI1322.wav|TIMIT/TRAIN/DR2/MMGK0/SI1322.wrd|TIMIT/TRAIN/DR2/MMGK0/SI1322.phn|TIMIT/TRAIN/DR2/MMGK0/SI1322.txt|M|Northern|22|02/20/86|11/16/63|187.96|WHT|BS |This may be of overriding importance in considering military|0|54068
si1952|MGK0|TRN|TIMIT/TRAIN/DR2/MMGK0/SI1952.wav|TIMIT/TRAIN/DR2/MMGK0/SI1952.wrd|TIMIT/TRAIN/DR2/MMGK0/SI1952.phn|TIMIT/TRAIN/DR2/MMGK0/SI1952.txt|M|Northern|22|02/20/86|11/16/63|187.96|WHT|BS |We're going|0|20071
sa1|MJB0|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|F|Northern|22|01/29/86|06/18/63|165.1|WHT|HS |She had your dark suit in greasy wash water all|0|43418
sa2|MJB0|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|F|Northern|22|01/29/86|06/18/63|165.1|WHT|HS |Don't ask me to carry an oily rag like|0|35840
sx97|MJB0|TRN|TIMIT/TRAIN/DR6/MCAE0/SX97.wav|TIMIT/TRAIN/DR6/MCAE0/SX97.wrd|TIMIT/TRAIN/DR6/MCAE0/SX97.phn|TIMIT/TRAIN/DR6/MCAE0/SX97.txt|F|Northern|22|01/29/86|06/18/63|165.1|WHT|HS |Penguins live near the icy|0|46695
sx277|MJB0|TRN|TIMIT/TRAIN/DR6/MCAE0/SX277.wav|TIMIT/TRAIN/DR6/MCAE0/SX277.wrd|TIMIT/TRAIN/DR6/MCAE0/SX277.phn|TIMIT/TRAIN/DR6/MCAE0/SX277.txt|F|Northern|22|01/29/86|06/18/63|165.1|WHT|HS |The rose corsage smelled|0|55092
sx7|MJB0|TRN|TIMIT/TRAIN/DR6/FAPB0/SX73.wav|TIMIT/TRAIN/DR6/FAPB0/SX73.wrd|TIMIT/TRAIN/DR6/FAPB0/SX73.phn|TIMIT/TRAIN/DR6/FAPB0/SX73.txt|F|Northern|22|01/29/86|06/18/63|165.1|WHT|HS |Cliff's display was misplaced on the|0|56423
sx187|MJB0|TRN|TIMIT/TRAIN/DR6/MCAE0/SX187.wav|TIMIT/TRAIN/DR6/MCAE0/SX187.wrd|TIMIT/TRAIN/DR6/MCAE0/SX187.phn|TIMIT/TRAIN/DR6/MCAE0/SX187.txt|F|Northern|22|01/29/86|06/18/63|165.1|WHT|HS |They often go out in the|0|36455
sx367|MJB0|TRN|TIMIT/TRAIN/DR6/MCAE0/SX367.wav|TIMIT/TRAIN/DR6/MCAE0/SX367.wrd|TIMIT/TRAIN/DR6/MCAE0/SX367.phn|TIMIT/TRAIN/DR6/MCAE0/SX367.txt|F|Northern|22|01/29/86|06/18/63|165.1|WHT|HS |The surplus shoes were sold at a discount|0|59700
si547|MJB0|TRN|TIMIT/TRAIN/DR2/FMJB0/SI547.wav|TIMIT/TRAIN/DR2/FMJB0/SI547.wrd|TIMIT/TRAIN/DR2/FMJB0/SI547.phn|TIMIT/TRAIN/DR2/FMJB0/SI547.txt|F|Northern|22|01/29/86|06/18/63|165.1|WHT|HS |Would a blue feather in a man's hat make him happy all|0|56218
si1177|MJB0|TRN|TIMIT/TRAIN/DR2/FMJB0/SI1177.wav|TIMIT/TRAIN/DR2/FMJB0/SI1177.wrd|TIMIT/TRAIN/DR2/FMJB0/SI1177.phn|TIMIT/TRAIN/DR2/FMJB0/SI1177.txt|F|Northern|22|01/29/86|06/18/63|165.1|WHT|HS |In some measure they depend upon the structure of individual|0|72295
si1807|MJB0|TRN|TIMIT/TRAIN/DR2/FMJB0/SI1807.wav|TIMIT/TRAIN/DR2/FMJB0/SI1807.wrd|TIMIT/TRAIN/DR2/FMJB0/SI1807.phn|TIMIT/TRAIN/DR2/FMJB0/SI1807.txt|F|Northern|22|01/29/86|06/18/63|165.1|WHT|HS |Self's integrity was and is and ever had|0|60724
sa1|MJB1|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|M|North Midland|26|02/28/86|03/30/59|182.88|WHT|BS |She had your dark suit in greasy wash water all|0|43418
sa2|MJB1|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|M|North Midland|26|02/28/86|03/30/59|182.88|WHT|BS |Don't ask me to carry an oily rag like|0|35840
sx328|MJB1|TRN|TIMIT/TRAIN/DR3/MCAL0/SX328.wav|TIMIT/TRAIN/DR3/MCAL0/SX328.wrd|TIMIT/TRAIN/DR3/MCAL0/SX328.phn|TIMIT/TRAIN/DR3/MCAL0/SX328.txt|M|North Midland|26|02/28/86|03/30/59|182.88|WHT|BS |Gregory and Tom chose to watch cartoons in the|0|55604
sx58|MJB1|TRN|TIMIT/TRAIN/DR3/MCAL0/SX58.wav|TIMIT/TRAIN/DR3/MCAL0/SX58.wrd|TIMIT/TRAIN/DR3/MCAL0/SX58.phn|TIMIT/TRAIN/DR3/MCAL0/SX58.txt|M|North Midland|26|02/28/86|03/30/59|182.88|WHT|BS |We experience distress and frustration obtaining our|0|61851
sx238|MJB1|TRN|TIMIT/TRAIN/DR3/MCAL0/SX238.wav|TIMIT/TRAIN/DR3/MCAL0/SX238.wrd|TIMIT/TRAIN/DR3/MCAL0/SX238.phn|TIMIT/TRAIN/DR3/MCAL0/SX238.txt|M|North Midland|26|02/28/86|03/30/59|182.88|WHT|BS |A doctor was in the ambulance with the|0|39630
sx418|MJB1|TRN|TIMIT/TRAIN/DR3/MCAL0/SX418.wav|TIMIT/TRAIN/DR3/MCAL0/SX418.wrd|TIMIT/TRAIN/DR3/MCAL0/SX418.phn|TIMIT/TRAIN/DR3/MCAL0/SX418.txt|M|North Midland|26|02/28/86|03/30/59|182.88|WHT|BS |Iris thinks this zoo has eleven Spanish|0|60827
sx148|MJB1|TRN|TIMIT/TRAIN/DR3/MCAL0/SX148.wav|TIMIT/TRAIN/DR3/MCAL0/SX148.wrd|TIMIT/TRAIN/DR3/MCAL0/SX148.phn|TIMIT/TRAIN/DR3/MCAL0/SX148.txt|M|North Midland|26|02/28/86|03/30/59|182.88|WHT|BS |Most precincts had a third of the votes|0|41678
si778|MJB1|TRN|TIMIT/TRAIN/DR3/MMJB1/SI778.wav|TIMIT/TRAIN/DR3/MMJB1/SI778.wrd|TIMIT/TRAIN/DR3/MMJB1/SI778.phn|TIMIT/TRAIN/DR3/MMJB1/SI778.txt|M|North Midland|26|02/28/86|03/30/59|182.88|WHT|BS |Nor is she a wet|0|41165
si1408|MJB1|TRN|TIMIT/TRAIN/DR3/MMJB1/SI1408.wav|TIMIT/TRAIN/DR3/MMJB1/SI1408.wrd|TIMIT/TRAIN/DR3/MMJB1/SI1408.phn|TIMIT/TRAIN/DR3/MMJB1/SI1408.txt|M|North Midland|26|02/28/86|03/30/59|182.88|WHT|BS |Yet one has to go back only some sixty|0|48538
si2038|MJB1|TRN|TIMIT/TRAIN/DR3/MMJB1/SI2038.wav|TIMIT/TRAIN/DR3/MMJB1/SI2038.wrd|TIMIT/TRAIN/DR3/MMJB1/SI2038.phn|TIMIT/TRAIN/DR3/MMJB1/SI2038.txt|M|North Midland|26|02/28/86|03/30/59|182.88|WHT|BS |He murmured to himself, with firmness: no|0|54887
sa1|MJF0|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|F|North Midland|31|02/06/86|12/13/54|165.1|WHT|MS |She had your dark suit in greasy wash water all|0|43418
sa2|MJF0|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|F|North Midland|31|02/06/86|12/13/54|165.1|WHT|MS |Don't ask me to carry an oily rag like|0|35840
sx174|MJF0|TRN|TIMIT/TRAIN/DR6/MAJP0/SX174.wav|TIMIT/TRAIN/DR6/MAJP0/SX174.wrd|TIMIT/TRAIN/DR6/MAJP0/SX174.phn|TIMIT/TRAIN/DR6/MAJP0/SX174.txt|F|North Midland|31|02/06/86|12/13/54|165.1|WHT|MS |The haunted house was a hit due to outstanding audio-visual|0|68404
sx354|MJF0|TRN|TIMIT/TRAIN/DR6/MAJP0/SX354.wav|TIMIT/TRAIN/DR6/MAJP0/SX354.wrd|TIMIT/TRAIN/DR6/MAJP0/SX354.phn|TIMIT/TRAIN/DR6/MAJP0/SX354.txt|F|North Midland|31|02/06/86|12/13/54|165.1|WHT|MS |A lawyer was appointed to execute her|0|48436
sx84|MJF0|TRN|TIMIT/TRAIN/DR6/MAJP0/SX84.wav|TIMIT/TRAIN/DR6/MAJP0/SX84.wrd|TIMIT/TRAIN/DR6/MAJP0/SX84.phn|TIMIT/TRAIN/DR6/MAJP0/SX84.txt|F|North Midland|31|02/06/86|12/13/54|165.1|WHT|MS |Cooperation along with understanding alleviate|0|59495
sx264|MJF0|TRN|TIMIT/TRAIN/DR6/MAJP0/SX264.wav|TIMIT/TRAIN/DR6/MAJP0/SX264.wrd|TIMIT/TRAIN/DR6/MAJP0/SX264.phn|TIMIT/TRAIN/DR6/MAJP0/SX264.txt|F|North Midland|31|02/06/86|12/13/54|165.1|WHT|MS |We saw eight tiny icicles below our|0|52327
sx444|MJF0|TRN|TIMIT/TRAIN/DR6/MAJP0/SX444.wav|TIMIT/TRAIN/DR6/MAJP0/SX444.wrd|TIMIT/TRAIN/DR6/MAJP0/SX444.phn|TIMIT/TRAIN/DR6/MAJP0/SX444.txt|F|North Midland|31|02/06/86|12/13/54|165.1|WHT|MS |The toddler found a clamshell near the camp|0|51508
si624|MJF0|TRN|TIMIT/TRAIN/DR3/FMJF0/SI624.wav|TIMIT/TRAIN/DR3/FMJF0/SI624.wrd|TIMIT/TRAIN/DR3/FMJF0/SI624.phn|TIMIT/TRAIN/DR3/FMJF0/SI624.txt|F|North Midland|31|02/06/86|12/13/54|165.1|WHT|MS |He may have a point in urging that decadent themes be given fewer|0|69018
si1254|MJF0|TRN|TIMIT/TRAIN/DR3/FMJF0/SI1254.wav|TIMIT/TRAIN/DR3/FMJF0/SI1254.wrd|TIMIT/TRAIN/DR3/FMJF0/SI1254.phn|TIMIT/TRAIN/DR3/FMJF0/SI1254.txt|F|North Midland|31|02/06/86|12/13/54|165.1|WHT|MS |To honor him is to honor|0|37786
si1884|MJF0|TRN|TIMIT/TRAIN/DR3/FMJF0/SI1884.wav|TIMIT/TRAIN/DR3/FMJF0/SI1884.wrd|TIMIT/TRAIN/DR3/FMJF0/SI1884.phn|TIMIT/TRAIN/DR3/FMJF0/SI1884.txt|F|North Midland|31|02/06/86|12/13/54|165.1|WHT|MS |The wagons were burning|0|32359
sa1|MJU0|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|F|New York City|26|02/27/86|04/23/59|160.02|???|HS |She had your dark suit in greasy wash water all|0|43418
sa2|MJU0|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|F|New York City|26|02/27/86|04/23/59|160.02|???|HS |Don't ask me to carry an oily rag like|0|35840
sx309|MJU0|TRN|TIMIT/TRAIN/DR7/MAFM0/SX309.wav|TIMIT/TRAIN/DR7/MAFM0/SX309.wrd|TIMIT/TRAIN/DR7/MAFM0/SX309.phn|TIMIT/TRAIN/DR7/MAFM0/SX309.txt|F|New York City|26|02/27/86|04/23/59|160.02|???|HS |The proof that you are seeking is not available in|0|48333
sx39|MJU0|TRN|TIMIT/TRAIN/DR7/MAFM0/SX39.wav|TIMIT/TRAIN/DR7/MAFM0/SX39.wrd|TIMIT/TRAIN/DR7/MAFM0/SX39.phn|TIMIT/TRAIN/DR7/MAFM0/SX39.txt|F|New York City|26|02/27/86|04/23/59|160.02|???|HS |Barb's gold bracelet was a graduation|0|38196
sx219|MJU0|TRN|TIMIT/TRAIN/DR7/MAFM0/SX219.wav|TIMIT/TRAIN/DR7/MAFM0/SX219.wrd|TIMIT/TRAIN/DR7/MAFM0/SX219.phn|TIMIT/TRAIN/DR7/MAFM0/SX219.txt|F|New York City|26|02/27/86|04/23/59|160.02|???|HS |Nonprofit organizations have frequent fund|0|45773
sx399|MJU0|TRN|TIMIT/TRAIN/DR7/MAFM0/SX399.wav|TIMIT/TRAIN/DR7/MAFM0/SX399.wrd|TIMIT/TRAIN/DR7/MAFM0/SX399.phn|TIMIT/TRAIN/DR7/MAFM0/SX399.txt|F|New York City|26|02/27/86|04/23/59|160.02|???|HS |They assume no burglar will ever enter|0|35943
sx129|MJU0|TRN|TIMIT/TRAIN/DR7/MAFM0/SX129.wav|TIMIT/TRAIN/DR7/MAFM0/SX129.wrd|TIMIT/TRAIN/DR7/MAFM0/SX129.phn|TIMIT/TRAIN/DR7/MAFM0/SX129.txt|F|New York City|26|02/27/86|04/23/59|160.02|???|HS |Angora cats are furrier than|0|44442
si759|MJU0|TRN|TIMIT/TRAIN/DR6/FMJU0/SI759.wav|TIMIT/TRAIN/DR6/FMJU0/SI759.wrd|TIMIT/TRAIN/DR6/FMJU0/SI759.phn|TIMIT/TRAIN/DR6/FMJU0/SI759.txt|F|New York City|26|02/27/86|04/23/59|160.02|???|HS |Trim excess clay away from outer|0|52429
si1389|MJU0|TRN|TIMIT/TRAIN/DR6/FMJU0/SI1389.wav|TIMIT/TRAIN/DR6/FMJU0/SI1389.wrd|TIMIT/TRAIN/DR6/FMJU0/SI1389.phn|TIMIT/TRAIN/DR6/FMJU0/SI1389.txt|F|New York City|26|02/27/86|04/23/59|160.02|???|HS |A clearly recognized exception is a statutory merger or|0|76493
si2019|MJU0|TRN|TIMIT/TRAIN/DR6/FMJU0/SI2019.wav|TIMIT/TRAIN/DR6/FMJU0/SI2019.wrd|TIMIT/TRAIN/DR6/FMJU0/SI2019.phn|TIMIT/TRAIN/DR6/FMJU0/SI2019.txt|F|New York City|26|02/27/86|04/23/59|160.02|???|HS |Later, you shall know it|0|31642
sa1|MKC0|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|F|Western|27|05/06/86|12/09/58|167.64|WHT|MS |She had your dark suit in greasy wash water all|0|43418
sa2|MKC0|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|F|Western|27|05/06/86|12/09/58|167.64|WHT|MS |Don't ask me to carry an oily rag like|0|35840
sx172|MKC0|TRN|TIMIT/TRAIN/DR8/FBCG1/SX172.wav|TIMIT/TRAIN/DR8/FBCG1/SX172.wrd|TIMIT/TRAIN/DR8/FBCG1/SX172.phn|TIMIT/TRAIN/DR8/FBCG1/SX172.txt|F|Western|27|05/06/86|12/09/58|167.64|WHT|MS |The triumphant warrior exhibited naive|0|51405
sx352|MKC0|TRN|TIMIT/TRAIN/DR8/FBCG1/SX352.wav|TIMIT/TRAIN/DR8/FBCG1/SX352.wrd|TIMIT/TRAIN/DR8/FBCG1/SX352.phn|TIMIT/TRAIN/DR8/FBCG1/SX352.txt|F|Western|27|05/06/86|12/09/58|167.64|WHT|MS |According to my interpretation of the problem, two lines must be|0|69223
sx82|MKC0|TRN|TIMIT/TRAIN/DR8/FBCG1/SX82.wav|TIMIT/TRAIN/DR8/FBCG1/SX82.wrd|TIMIT/TRAIN/DR8/FBCG1/SX82.phn|TIMIT/TRAIN/DR8/FBCG1/SX82.txt|F|Western|27|05/06/86|12/09/58|167.64|WHT|MS |Good service should be rewarded by big|0|41165
sx262|MKC0|TRN|TIMIT/TRAIN/DR8/FBCG1/SX262.wav|TIMIT/TRAIN/DR8/FBCG1/SX262.wrd|TIMIT/TRAIN/DR8/FBCG1/SX262.phn|TIMIT/TRAIN/DR8/FBCG1/SX262.txt|F|Western|27|05/06/86|12/09/58|167.64|WHT|MS |Can the agency overthrow alien|0|41677
sx442|MKC0|TRN|TIMIT/TRAIN/DR8/FBCG1/SX442.wav|TIMIT/TRAIN/DR8/FBCG1/SX442.wrd|TIMIT/TRAIN/DR8/FBCG1/SX442.phn|TIMIT/TRAIN/DR8/FBCG1/SX442.txt|F|Western|27|05/06/86|12/09/58|167.64|WHT|MS |Suburban housewives often suffer from the gab|0|57549
si1072|MKC0|TRN|TIMIT/TRAIN/DR7/FMKC0/SI1072.wav|TIMIT/TRAIN/DR7/FMKC0/SI1072.wrd|TIMIT/TRAIN/DR7/FMKC0/SI1072.phn|TIMIT/TRAIN/DR7/FMKC0/SI1072.txt|F|Western|27|05/06/86|12/09/58|167.64|WHT|MS |There was also a dog, a dingo|0|36352
si1702|MKC0|TRN|TIMIT/TRAIN/DR7/FMKC0/SI1702.wav|TIMIT/TRAIN/DR7/FMKC0/SI1702.wrd|TIMIT/TRAIN/DR7/FMKC0/SI1702.phn|TIMIT/TRAIN/DR7/FMKC0/SI1702.txt|F|Western|27|05/06/86|12/09/58|167.64|WHT|MS |And so he walked, aimless|0|31847
si1041|MKC0|TRN|TIMIT/TRAIN/DR7/FMKC0/SI1041.wav|TIMIT/TRAIN/DR7/FMKC0/SI1041.wrd|TIMIT/TRAIN/DR7/FMKC0/SI1041.phn|TIMIT/TRAIN/DR7/FMKC0/SI1041.txt|F|Western|27|05/06/86|12/09/58|167.64|WHT|MS |Brief snips of actual events were shown: parades, dances, street|0|72192
sa1|MKF0|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|F|Northern|27|03/24/86|08/07/58|160.02|WHT|BS |She had your dark suit in greasy wash water all|0|43418
sa2|MKF0|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|F|Northern|27|03/24/86|08/07/58|160.02|WHT|BS |Don't ask me to carry an oily rag like|0|35840
sx6|MKF0|TRN|TIMIT/TRAIN/DR6/MABC0/SX61.wav|TIMIT/TRAIN/DR6/MABC0/SX61.wrd|TIMIT/TRAIN/DR6/MABC0/SX61.phn|TIMIT/TRAIN/DR6/MABC0/SX61.txt|F|Northern|27|03/24/86|08/07/58|160.02|WHT|BS |Chocolate and roses never fail as a romantic|0|39936
sx186|MKF0|TRN|TIMIT/TRAIN/DR3/FALK0/SX186.wav|TIMIT/TRAIN/DR3/FALK0/SX186.wrd|TIMIT/TRAIN/DR3/FALK0/SX186.phn|TIMIT/TRAIN/DR3/FALK0/SX186.txt|F|Northern|27|03/24/86|08/07/58|160.02|WHT|BS |Would a tomboy often play|0|38504
sx366|MKF0|TRN|TIMIT/TRAIN/DR3/FALK0/SX366.wav|TIMIT/TRAIN/DR3/FALK0/SX366.wrd|TIMIT/TRAIN/DR3/FALK0/SX366.phn|TIMIT/TRAIN/DR3/FALK0/SX366.txt|F|Northern|27|03/24/86|08/07/58|160.02|WHT|BS |Will you please confirm government policy regarding waste|0|56936
sx96|MKF0|TRN|TIMIT/TRAIN/DR3/FALK0/SX96.wav|TIMIT/TRAIN/DR3/FALK0/SX96.wrd|TIMIT/TRAIN/DR3/FALK0/SX96.phn|TIMIT/TRAIN/DR3/FALK0/SX96.txt|F|Northern|27|03/24/86|08/07/58|160.02|WHT|BS |Masquerade parties tax one's|0|50484
sx276|MKF0|TRN|TIMIT/TRAIN/DR3/FALK0/SX276.wav|TIMIT/TRAIN/DR3/FALK0/SX276.wrd|TIMIT/TRAIN/DR3/FALK0/SX276.phn|TIMIT/TRAIN/DR3/FALK0/SX276.txt|F|Northern|27|03/24/86|08/07/58|160.02|WHT|BS |John's brother repainted the garage|0|42497
si906|MKF0|TRN|TIMIT/TRAIN/DR2/FMKF0/SI906.wav|TIMIT/TRAIN/DR2/FMKF0/SI906.wrd|TIMIT/TRAIN/DR2/FMKF0/SI906.phn|TIMIT/TRAIN/DR2/FMKF0/SI906.txt|F|Northern|27|03/24/86|08/07/58|160.02|WHT|BS |It took a tragedy to bring things to a|0|54375
si1536|MKF0|TRN|TIMIT/TRAIN/DR2/FMKF0/SI1536.wav|TIMIT/TRAIN/DR2/FMKF0/SI1536.wrd|TIMIT/TRAIN/DR2/FMKF0/SI1536.phn|TIMIT/TRAIN/DR2/FMKF0/SI1536.txt|F|Northern|27|03/24/86|08/07/58|160.02|WHT|BS |Drunkenness was no longer|0|52327
si1018|MKF0|TRN|TIMIT/TRAIN/DR2/FMKF0/SI1018.wav|TIMIT/TRAIN/DR2/FMKF0/SI1018.wrd|TIMIT/TRAIN/DR2/FMKF0/SI1018.phn|TIMIT/TRAIN/DR2/FMKF0/SI1018.txt|F|Northern|27|03/24/86|08/07/58|160.02|WHT|BS |Cattle which died from them winter storms were referred to as the winter|0|71578
sa1|MLM0|TRN|TIMIT/TRAIN/DR6/MABC0/SA1.wav|TIMIT/TRAIN/DR6/MABC0/SA1.wrd|TIMIT/TRAIN/DR6/MABC0/SA1.phn|TIMIT/TRAIN/DR6/MABC0/SA1.txt|M|Army Brat (moved around)|38|03/20/86|06/20/47|193.04|WHT|MS |She had your dark suit in greasy wash water all|0|43418
sa2|MLM0|TRN|TIMIT/TRAIN/DR6/MABC0/SA2.wav|TIMIT/TRAIN/DR6/MABC0/SA2.wrd|TIMIT/TRAIN/DR6/MABC0/SA2.phn|TIMIT/TRAIN/DR6/MABC0/SA2.txt|M|Army Brat (moved around)|38|03/20/86|06/20/47|193.04|WHT|MS |Don't ask me to carry an oily rag like|0|35840
sx447|MLM0|TRN|TIMIT/TRAIN/DR5/MCHL0/SX447.wav|TIMIT/TRAIN/DR5/MCHL0/SX447.wrd|TIMIT/TRAIN/DR5/MCHL0/SX447.phn|TIMIT/TRAIN/DR5/MCHL0/SX447.txt|M|Army Brat (moved around)|38|03/20/86|06/20/47|193.04|WHT|MS |First add milk to the shredded|0|38605
sx177|MLM0|TRN|TIMIT/TRAIN/DR5/MCHL0/SX177.wav|TIMIT/TRAIN/DR5/MCHL0/SX177.wrd|TIMIT/TRAIN/DR5/MCHL0/SX177.phn|TIMIT/TRAIN/DR5/MCHL0/SX177.txt|M|Army Brat (moved around)|38|03/20/86|06/20/47|193.04|WHT|MS |Does Creole cooking use|0|30925
sx357|MLM0|TRN|TIMIT/TRAIN/DR5/MCHL0/SX357.wav|TIMIT/TRAIN/DR5/MCHL0/SX357.wrd|TIMIT/TRAIN/DR5/MCHL0/SX357.phn|TIMIT/TRAIN/DR5/MCHL0/SX357.txt|M|Army Brat (moved around)|38|03/20/86|06/20/47|193.04|WHT|MS |The moisture in my eyes is from eyedrops, not from|0|53146
sx87|MLM0|TRN|TIMIT/TRAIN/DR5/MCHL0/SX87.wav|TIMIT/TRAIN/DR5/MCHL0/SX87.wrd|TIMIT/TRAIN/DR5/MCHL0/SX87.phn|TIMIT/TRAIN/DR5/MCHL0/SX87.txt|M|Army Brat (moved around)|38|03/20/86|06/20/47|193.04|WHT|MS |Primitive tribes have an upbeat|0|38093
sx267|MLM0|TRN|TIMIT/TRAIN/DR5/MCHL0/SX267.wav|TIMIT/TRAIN/DR5/MCHL0/SX267.wrd|TIMIT/TRAIN/DR5/MCHL0/SX267.phn|TIMIT/TRAIN/DR5/MCHL0/SX267.txt|M|Army Brat (moved around)|38|03/20/86|06/20/47|193.04|WHT|MS |Draw every outer line first, then fill in the|0|54580
si897|MLM0|TRN|TIMIT/TRAIN/DR8/MMLM0/SI897.wav|TIMIT/TRAIN/DR8/MMLM0/SI897.wrd|TIMIT/TRAIN/DR8/MMLM0/SI897.phn|TIMIT/TRAIN/DR8/MMLM0/SI897.txt|M|Army Brat (moved around)|38|03/20/86|06/20/47|193.04|WHT|MS |They serve cracked wheat, oats or|0|36660
si1527|MLM0|TRN|TIMIT/TRAIN/DR8/MMLM0/SI1527.wav|TIMIT/TRAIN/DR8/MMLM0/SI1527.wrd|TIMIT/TRAIN/DR8/MMLM0/SI1527.phn|TIMIT/TRAIN/DR8/MMLM0/SI1527.txt|M|Army Brat (moved around)|38|03/20/86|06/20/47|193.04|WHT|MS |They'll toe the|0|19559
